Air Temperature,Humidity,Wind Speed,Solar Radiation,temp_difference,temp_humidity,wind_ratio,wind_solar,air_temp_rolling_24h,humidity_rolling_24h,wind_speed_rolling_7h,solar_radiation_7h
-2.3,74,3.7,5.0,1.3,-170.2,0.57,18.5,-1.67,72.96,2.59,5.0
-0.1,61,2.0,3.0,2.3,-6.1,0.43,6.0,-1.34,65.38,1.27,10.29
-0.3,63,1.6,3.0,2.1,-18.9,0.43,4.8,-1.32,65.29,1.2,3.0
-2.4,75,2.8,5.0,1.3,-180.0,0.55,14.0,-1.58,73.17,2.66,5.0
-0.3,62,3.3,3.0,2.2,-18.6,0.38,9.9,-1.29,65.29,1.47,3.0
-2.4,74,3.0,5.0,1.3,-177.6,0.56,15.0,-1.47,73.12,2.74,5.0
-0.5,63,2.0,3.0,2.1,-31.5,0.33,6.0,-1.25,65.42,1.64,3.0
-2.5,75,3.3,5.0,1.3,-187.5,0.53,16.5,-1.36,72.88,2.77,5.0
-0.5,63,2.6,3.0,2.1,-31.5,0.44,7.8,-1.2,65.46,1.87,3.0
-2.8,74,2.4,5.0,1.3,-207.2,0.43,12.0,-1.25,72.5,2.79,5.0
-0.1,61,2.6,5.0,2.2,-6.1,0.35,13.0,-1.14,65.46,2.24,3.29
-3.0,74,3.0,7.0,1.2,-222.0,0.53,21.0,-1.15,72.08,2.96,5.29
-2.5,72,2.6,57.0,1.5,-180.0,0.51,148.2,-1.04,71.58,2.97,12.71
-1.6,69,3.0,222.0,1.6,-110.4,0.48,666.0,-0.94,71.12,2.87,43.71
0.4,60,2.4,56.0,2.3,24.0,0.49,134.4,-1.05,65.25,2.36,10.86
1.3,56,1.3,139.0,2.7,72.8,0.42,180.7,-0.88,65.04,2.26,30.29
0.1,63,3.6,320.0,2.1,6.3,0.51,1152.0,-0.85,70.62,2.99,88.71
1.9,55,1.3,313.0,2.9,104.5,0.3,406.9,-0.67,64.75,2.21,74.57
2.1,57,3.8,363.0,2.7,119.7,0.54,1379.4,-0.73,70.08,3.1,139.86
2.5,54,1.8,144.0,3.0,135.0,0.29,259.2,-0.41,64.33,2.0,94.71
2.8,55,4.6,403.0,2.9,154.0,0.53,1853.8,-0.63,69.54,3.29,196.71
3.5,52,1.6,189.0,3.3,182.0,0.36,302.4,-0.11,63.58,1.94,121.29
3.6,58,2.6,297.0,2.9,208.8,0.4,772.2,-0.53,69.29,3.31,238.43
3.8,56,2.3,119.0,3.1,212.8,0.33,273.7,0.2,62.88,1.9,137.86
3.8,59,4.5,161.0,2.8,224.2,0.57,724.5,-0.42,69.17,3.53,260.43
4.2,59,2.9,80.0,2.9,247.8,0.49,232.0,-0.3,68.96,3.57,263.71
3.9,59,1.7,66.0,2.8,230.1,0.55,112.2,0.52,62.25,1.77,146.57
4.4,58,0.9,24.0,3.0,255.2,0.27,21.6,0.86,61.5,1.56,142.0
4.4,62,2.6,39.0,2.7,272.8,0.51,101.4,-0.17,68.83,3.51,237.57
3.9,65,2.5,4.0,2.5,253.5,0.47,10.0,-0.05,68.75,3.36,192.43
4.7,59,2.2,2.0,2.9,277.3,0.44,4.4,1.18,60.88,1.69,122.43
3.6,65,2.3,5.0,2.4,234.0,0.37,11.5,0.08,68.54,3.14,141.29
4.2,61,0.6,2.0,2.7,256.2,0.2,1.2,1.42,60.5,1.59,78.0
4.3,60,2.2,2.0,2.8,258.0,0.43,4.4,1.62,60.25,1.64,57.71
3.4,67,2.4,5.0,2.3,227.8,0.51,12.0,0.21,68.38,2.83,84.43
3.4,67,2.9,5.0,2.3,227.8,0.49,14.5,0.37,68.12,2.87,42.71
4.3,59,0.8,2.0,2.9,253.7,0.23,1.6,1.73,60.21,1.53,31.0
3.4,65,3.0,5.0,2.4,221.0,0.55,15.0,0.54,67.75,2.66,20.43
4.3,57,1.1,2.0,3.1,245.1,0.3,2.2,1.85,60.08,1.36,14.29
4.4,56,4.3,373.0,3.1,246.4,0.57,1603.9,0.76,67.0,2.86,62.29
3.6,66,4.2,172.0,2.3,237.6,0.66,722.4,1.95,60.17,1.71,29.43
5.0,54,3.3,248.0,3.4,270.0,0.52,818.4,1.03,66.17,2.96,92.14
3.9,65,4.2,169.0,2.5,253.5,0.65,709.8,2.06,60.17,2.19,50.14
4.7,58,3.6,123.0,3.0,272.6,0.52,442.8,2.24,59.83,2.39,67.43
5.3,54,2.2,170.0,3.4,286.2,0.52,374.0,1.33,65.29,2.91,115.86
5.8,53,2.6,126.0,3.6,307.4,0.47,327.6,1.65,64.42,2.96,133.14
4.2,67,4.0,94.0,2.3,281.4,0.65,376.0,2.42,59.88,2.87,80.57
4.9,62,3.5,72.0,2.8,303.8,0.64,252.0,2.63,59.88,3.06,90.57
6.3,54,1.5,107.0,3.5,340.2,0.41,160.5,2.01,63.58,2.83,147.71
6.2,56,2.1,70.0,3.4,347.2,0.52,147.0,2.37,62.79,2.71,157.0
4.4,73,3.3,55.0,1.9,321.2,0.67,181.5,2.81,60.38,3.41,98.14
5.0,67,1.8,16.0,2.4,335.0,0.5,28.8,2.68,62.5,2.54,158.57
5.4,65,3.1,18.0,2.6,351.0,0.6,55.8,3.05,60.46,3.7,100.43
6.0,63,3.4,2.0,2.7,378.0,0.6,6.8,3.31,60.5,3.59,76.14
6.1,59,3.2,4.0,3.1,359.9,0.59,12.8,3.04,61.83,2.39,105.86
5.4,67,3.3,4.0,2.4,361.8,0.7,13.2,3.38,61.54,2.39,71.0
6.5,57,2.8,2.0,3.3,370.5,0.55,5.6,3.6,60.25,3.39,52.29
4.2,76,1.4,4.0,1.7,319.2,0.45,5.6,3.68,61.62,2.27,47.29
6.1,59,3.3,2.0,3.1,359.9,0.46,6.6,3.88,60.08,3.34,35.0
6.0,63,2.9,2.0,2.8,378.0,0.56,5.8,4.13,60.17,3.19,21.86
4.7,74,2.9,4.0,1.8,347.8,0.66,11.6,3.98,61.71,2.31,29.86
6.3,62,3.3,2.0,2.9,390.6,0.57,6.6,4.38,60.25,3.16,11.86
4.2,77,1.7,4.0,1.6,323.4,0.46,6.8,4.22,62.04,2.34,15.14
6.0,63,2.0,4.0,2.9,378.0,0.4,8.0,4.47,62.04,2.33,5.71
6.2,62,4.0,2.0,2.9,384.4,0.59,8.0,4.58,60.5,3.26,4.29
7.0,59,3.2,2.0,3.3,413.0,0.49,6.4,4.8,60.67,3.27,2.0
5.8,64,1.4,4.0,2.7,371.2,0.44,5.6,4.62,62.33,2.27,4.0
6.4,62,4.4,2.0,3.0,396.8,0.67,8.8,4.96,61.0,3.41,2.0
5.5,68,2.9,4.0,2.3,374.0,0.59,11.6,4.73,62.88,2.23,4.0
6.1,65,3.6,2.0,2.6,396.5,0.61,7.2,5.07,61.54,3.53,2.0
5.1,70,1.6,4.0,2.2,357.0,0.46,6.4,4.8,63.38,1.99,4.0
5.8,69,3.8,2.0,2.3,400.2,0.45,7.6,5.15,62.08,3.6,2.0
5.2,71,1.8,4.0,2.0,369.2,0.46,7.2,4.85,63.88,2.04,4.0
5.2,74,4.3,2.0,1.9,384.8,0.65,8.6,5.2,62.71,3.8,2.0
5.2,78,2.7,4.0,1.6,405.6,0.59,10.8,4.9,64.67,2.01,4.0
4.9,84,3.3,4.0,1.1,411.6,0.62,13.2,4.92,65.58,2.24,4.0
4.5,82,4.1,2.0,1.3,369.0,0.63,8.2,5.21,63.71,3.91,2.0
4.3,86,4.8,2.0,1.0,369.8,0.74,9.6,5.19,64.83,4.03,2.0
4.7,88,3.1,4.0,0.9,413.6,0.47,12.4,4.95,66.54,2.4,4.0
5.5,80,3.6,2.0,1.4,440.0,0.55,7.2,5.25,65.62,4.09,2.0
3.7,90,2.8,4.0,0.6,333.0,0.65,11.2,4.95,67.58,2.6,4.0
4.0,92,2.5,4.0,0.5,368.0,0.54,10.0,4.98,68.62,2.54,4.0
5.2,85,3.5,2.0,1.1,442.0,0.58,7.0,5.28,66.67,3.96,2.0
5.4,92,2.8,22.0,0.6,496.8,0.51,61.6,5.06,69.67,2.71,6.57
5.2,89,4.0,12.0,0.8,462.8,0.56,48.0,5.32,67.92,4.01,3.43
5.6,90,3.1,26.0,0.7,504.0,0.63,80.6,5.15,70.71,2.9,9.71
5.4,89,4.0,41.0,0.8,480.6,0.56,164.0,5.37,69.25,4.04,9.0
5.4,92,2.4,48.0,0.5,496.8,0.5,115.2,5.2,72.21,2.86,16.0
5.8,89,3.5,41.0,0.8,516.2,0.47,143.5,5.46,70.21,3.93,14.57
5.8,93,2.5,61.0,0.5,539.4,0.53,152.5,5.23,73.83,2.74,24.14
5.5,90,4.0,79.0,0.7,495.0,0.62,316.0,5.52,71.25,3.91,25.57
6.1,95,2.2,63.0,0.4,579.5,0.55,138.6,5.26,75.54,2.61,32.57
5.6,92,3.1,87.0,0.6,515.2,0.6,269.7,5.56,72.67,3.67,37.71
6.4,96,2.1,83.0,0.3,614.4,0.46,174.3,5.29,77.33,2.51,43.86
6.6,92,3.0,134.0,0.6,607.2,0.54,402.0,5.66,73.71,3.59,56.57
6.9,96,3.5,23.0,0.3,662.4,0.5,80.5,5.31,79.08,2.66,46.57
6.6,92,3.2,68.0,0.6,607.2,0.5,217.6,5.73,74.96,3.54,66.0
7.0,97,3.2,46.0,0.3,679.0,0.5,147.2,5.35,80.79,2.71,50.0
7.4,91,1.9,22.0,0.7,673.4,0.49,41.8,5.86,75.71,3.24,67.43
7.2,97,3.4,13.0,0.2,698.4,0.5,44.2,5.44,82.04,2.76,48.14
7.8,89,1.5,13.0,0.9,694.2,0.43,19.5,5.96,76.71,2.89,63.43
7.2,98,2.1,4.0,0.1,705.6,0.51,8.4,5.48,83.67,2.71,41.86
7.6,89,2.3,2.0,0.9,676.4,0.46,4.6,6.02,77.79,2.71,57.86
7.3,98,1.6,4.0,0.2,715.4,0.26,6.4,5.56,84.96,2.59,33.71
7.9,92,2.9,2.0,0.6,726.8,0.56,5.8,6.08,79.25,2.56,46.86
7.5,98,2.8,4.0,0.1,735.0,0.51,11.2,5.7,85.88,2.67,25.29
8.1,93,2.0,2.0,0.5,753.3,0.38,4.0,6.17,80.67,2.4,34.71
7.9,97,3.6,4.0,0.3,766.3,0.56,14.4,5.83,86.83,2.89,14.0
8.1,93,0.7,2.0,0.6,753.3,0.27,1.4,6.25,81.92,2.07,15.86
8.4,91,1.1,2.0,0.7,764.4,0.27,2.2,6.34,83.12,1.77,6.43
7.9,96,3.2,4.0,0.3,758.4,0.51,12.8,5.99,87.62,2.84,11.29
7.8,97,3.4,4.0,0.2,756.6,0.51,13.6,6.06,89.04,2.87,5.29
8.0,92,0.8,2.0,0.7,736.0,0.31,1.6,6.42,84.38,1.61,3.57
7.6,95,2.3,4.0,0.4,722.0,0.44,9.2,6.14,90.33,2.71,4.0
7.4,93,1.3,2.0,0.6,688.2,0.36,2.6,6.43,85.79,1.59,2.0
7.5,97,3.4,4.0,0.3,727.5,0.58,13.6,6.22,91.54,2.9,4.0
7.4,90,1.6,2.0,0.7,666.0,0.29,3.2,6.48,86.96,1.49,2.0
7.2,97,2.7,4.0,0.3,698.4,0.57,10.8,6.31,92.67,3.06,4.0
7.3,92,1.2,2.0,0.7,671.6,0.24,2.4,6.52,88.08,1.24,2.0
6.7,96,4.0,4.0,0.3,643.2,0.55,16.0,6.37,93.71,3.23,4.0
6.7,93,0.9,2.0,0.6,623.1,0.38,1.8,6.56,89.08,1.09,2.0
6.7,90,2.3,2.0,0.8,603.0,0.29,4.6,6.62,89.75,1.31,2.0
6.3,97,4.3,4.0,0.2,611.1,0.62,17.2,6.42,94.5,3.33,4.0
5.9,97,4.6,4.0,0.3,572.3,0.66,18.4,6.46,95.04,3.53,4.0
6.1,91,1.3,2.0,0.7,555.1,0.28,2.6,6.69,90.12,1.34,2.0
5.4,97,2.8,4.0,0.2,523.8,0.55,11.2,6.49,95.42,3.44,4.0
5.5,90,0.9,2.0,0.7,495.0,0.29,1.8,6.74,90.29,1.36,2.0
5.0,90,1.2,2.0,0.7,450.0,0.36,2.4,6.72,90.71,1.34,2.0
4.9,97,3.2,4.0,0.2,475.3,0.45,12.8,6.54,95.71,3.57,4.0
4.8,90,1.0,2.0,0.7,432.0,0.29,2.0,6.7,90.92,1.26,2.0
4.8,96,3.1,4.0,0.2,460.8,0.56,12.4,6.57,95.88,3.53,4.0
4.7,89,1.1,10.0,0.7,418.3,0.38,11.0,6.68,90.92,1.24,3.14
4.4,97,2.6,10.0,0.2,426.8,0.62,26.0,6.53,96.08,3.51,4.86
4.6,89,1.4,29.0,0.8,409.4,0.35,40.6,6.65,90.92,1.31,7.0
4.0,98,1.6,49.0,0.2,392.0,0.43,78.4,6.46,96.42,3.17,11.29
4.2,94,1.3,36.0,0.4,394.8,0.43,46.8,6.41,96.5,2.74,15.86
4.0,90,1.6,41.0,0.7,360.0,0.44,65.6,6.57,90.96,1.21,12.57
4.1,92,1.2,32.0,0.5,377.2,0.39,38.4,6.34,96.46,2.26,19.86
3.0,92,0.5,33.0,0.5,276.0,0.28,16.5,6.47,91.04,1.1,17.0
3.0,96,1.1,29.0,0.3,288.0,0.41,31.9,6.21,96.5,2.01,23.43
3.0,90,0.7,33.0,0.6,270.0,0.32,23.1,6.36,90.96,1.07,21.43
2.8,97,2.3,35.0,0.2,271.6,0.48,80.5,6.06,96.54,1.89,27.86
2.3,92,3.1,24.0,0.5,211.6,0.58,74.4,6.18,90.96,1.34,24.57
2.6,96,4.2,29.0,0.2,249.6,0.58,121.8,5.88,96.54,2.04,31.43
1.5,93,2.4,13.0,0.5,139.5,0.44,31.2,5.97,91.0,1.54,26.14
1.6,97,3.8,15.0,0.2,155.2,0.54,57.0,5.66,96.54,2.21,32.14
1.0,98,3.3,7.0,0.2,98.0,0.45,23.1,5.4,96.58,2.46,26.14
0.9,99,3.9,4.0,0.1,89.1,0.51,15.6,5.14,96.62,2.83,21.57
1.6,94,2.9,3.0,0.4,150.4,0.55,8.7,5.73,91.12,1.8,25.14
1.1,99,4.7,4.0,0.1,108.9,0.52,18.8,4.88,96.67,3.33,17.57
1.4,99,5.0,5.0,0.1,138.6,0.51,25.0,4.62,96.71,3.89,14.14
1.9,92,3.9,3.0,0.5,174.8,0.48,11.7,5.48,91.25,2.16,21.43
1.4,99,5.8,4.0,0.1,138.6,0.56,23.2,4.35,96.79,4.39,9.71
0.9,98,5.5,5.0,0.1,88.2,0.53,27.5,4.06,96.88,4.57,6.29
0.5,95,3.6,4.0,0.3,47.5,0.52,14.4,3.76,96.79,4.54,4.71
-0.2,89,4.9,5.0,0.6,-17.8,0.49,24.5,3.43,96.54,4.77,4.43
-0.5,85,1.8,3.0,0.9,-42.5,0.38,5.4,5.15,91.08,2.19,16.0
-3.1,84,5.4,5.0,0.8,-260.4,0.44,27.0,2.99,96.0,4.99,4.57
-3.1,80,2.3,3.0,0.9,-248.0,0.42,6.9,4.69,90.58,2.44,11.71
-3.8,79,2.0,4.0,1.0,-300.2,0.33,8.0,4.19,90.0,2.63,7.57
-3.7,83,6.8,5.0,0.8,-307.1,0.61,34.0,2.54,95.42,5.29,4.71
-4.2,78,2.2,4.0,1.0,-327.6,0.4,8.8,3.68,89.38,2.5,4.71
-4.3,83,4.8,5.0,0.8,-356.9,0.41,24.0,2.08,94.88,5.26,4.71
-4.7,77,2.5,4.0,1.0,-361.9,0.31,10.0,3.13,88.79,2.51,3.43
-4.9,81,4.6,5.0,0.9,-396.9,0.62,23.0,1.61,94.21,5.09,4.86
-5.3,77,1.5,4.0,1.0,-408.1,0.38,6.0,2.58,88.17,2.31,3.57
-5.6,80,5.6,5.0,0.9,-448.0,0.54,28.0,1.13,93.5,5.1,4.86
-6.3,74,2.0,4.0,1.1,-466.2,0.36,8.0,2.01,87.38,2.04,3.71
-6.3,78,5.3,5.0,0.9,-491.4,0.54,26.5,0.65,92.71,5.34,5.0
-7.0,73,2.8,4.0,1.1,-511.0,0.54,11.2,1.41,86.67,2.19,3.86
-7.2,78,4.8,6.0,0.9,-561.6,0.48,28.8,0.14,91.92,5.33,5.14
-9.0,69,3.4,74.0,1.1,-621.0,0.54,251.6,0.73,85.71,2.34,14.0
-9.3,72,5.7,130.0,1.0,-669.6,0.47,741.0,-0.45,90.92,5.37,23.0
-8.9,71,5.2,242.0,1.1,-631.9,0.48,1258.4,-1.0,89.83,5.14,56.86
-8.1,68,3.0,106.0,1.2,-550.8,0.47,318.0,0.11,84.67,2.49,28.57
-8.4,72,4.5,329.0,1.0,-604.8,0.5,1480.5,-1.52,88.75,5.1,103.14
-7.4,67,2.0,96.0,1.3,-495.8,0.32,192.0,-0.47,83.71,2.46,41.71
-8.5,69,6.0,555.0,1.1,-586.5,0.56,3330.0,-2.05,87.71,5.3,181.71
-8.1,66,4.2,99.0,1.3,-534.6,0.54,415.8,-1.07,82.67,2.7,55.29
-8.4,65,1.7,59.0,1.3,-546.0,0.36,100.3,-1.65,81.62,2.73,63.14
-8.4,67,5.4,574.0,1.2,-562.8,0.47,3099.6,-2.57,86.67,5.27,263.0
-8.9,67,4.7,252.0,1.1,-596.3,0.47,1184.4,-3.06,85.46,5.19,298.29
-8.3,64,2.8,79.0,1.3,-531.2,0.46,221.2,-2.2,80.54,2.84,73.86
-9.1,65,2.6,55.0,1.3,-591.5,0.37,143.0,-2.78,79.5,2.81,81.14
-9.7,70,5.9,308.0,1.1,-679.0,0.54,1817.2,-3.58,84.33,5.34,341.43
-10.6,70,6.4,57.0,0.9,-742.0,0.5,364.8,-4.13,83.25,5.44,331.0
-10.1,65,2.0,18.0,1.1,-656.5,0.34,36.0,-3.4,78.5,2.61,73.14
-11.5,73,4.6,7.0,0.8,-839.5,0.55,32.2,-4.68,82.25,5.36,297.43
-11.1,66,2.4,5.0,1.1,-732.6,0.37,12.0,-4.05,77.54,2.53,58.71
-11.7,64,1.8,5.0,1.1,-748.8,0.32,9.0,-4.7,76.46,2.5,45.71
-12.6,69,6.8,6.0,0.8,-869.4,0.62,40.8,-5.25,81.04,5.69,251.29
-13.2,70,6.1,6.0,0.8,-924.0,0.54,36.6,-5.83,79.83,5.7,172.86
-12.3,64,2.1,5.0,1.0,-787.2,0.44,10.5,-5.34,75.29,2.2,32.29
-13.6,69,6.7,7.0,0.8,-938.4,0.64,46.9,-6.45,78.58,5.89,91.86
-12.9,63,3.6,5.0,1.1,-812.7,0.36,18.0,-6.0,74.17,2.47,24.57
-13.2,64,2.5,5.0,1.0,-844.8,0.32,12.5,-6.65,73.0,2.43,14.0
-13.8,67,6.5,7.0,0.9,-924.6,0.5,45.5,-7.08,77.25,6.14,56.86
-13.6,64,2.5,5.0,0.9,-870.4,0.38,12.5,-7.28,71.79,2.41,6.86
-14.1,66,6.9,7.0,0.9,-930.6,0.62,48.3,-7.72,75.88,6.29,13.86
-13.8,64,2.3,5.0,0.9,-883.2,0.46,11.5,-7.92,70.54,2.46,5.0
-14.5,66,4.4,7.0,0.9,-957.0,0.51,30.8,-8.37,74.54,6.0,6.71
-15.1,67,5.4,7.0,0.7,-1011.7,0.57,37.8,-9.02,73.38,6.11,6.71
-14.4,64,1.5,6.0,0.9,-921.6,0.24,9.0,-8.6,69.38,2.33,5.14
-15.0,64,1.5,6.0,0.9,-960.0,0.38,9.0,-9.2,68.5,2.29,5.29
-15.3,68,4.5,7.0,0.7,-1040.4,0.56,31.5,-9.65,72.5,5.79,6.86
-15.4,64,1.7,6.0,0.8,-985.6,0.31,10.2,-9.72,67.83,2.23,5.43
-15.6,68,4.9,7.0,0.7,-1060.8,0.56,34.3,-10.17,71.83,5.61,7.0
-15.4,64,1.7,6.0,0.9,-985.6,0.39,10.2,-10.2,67.21,1.96,5.57
-15.7,68,5.0,7.0,0.8,-1067.6,0.48,35.0,-10.67,71.21,5.37,7.0
-15.9,70,4.0,7.0,0.7,-1113.0,0.53,28.0,-11.15,70.67,5.01,7.0
-15.7,65,1.8,6.0,0.8,-1020.5,0.33,10.8,-10.68,66.67,1.86,5.71
-16.1,68,4.1,7.0,0.7,-1094.8,0.51,28.7,-11.62,70.12,4.61,7.0
-15.6,64,1.1,6.0,0.8,-998.4,0.3,6.6,-11.13,66.12,1.66,5.86
-16.0,67,4.2,7.0,0.7,-1072.0,0.59,29.4,-12.05,69.58,4.59,7.0
-15.6,64,1.4,6.0,0.8,-998.4,0.3,8.4,-11.56,65.58,1.53,6.0
-15.7,68,4.0,8.0,0.8,-1067.6,0.57,32.0,-12.44,69.17,4.39,7.14
-15.5,69,4.2,56.0,0.7,-1069.5,0.57,235.2,-12.79,68.79,4.34,14.14
-15.1,64,1.7,28.0,0.9,-966.4,0.29,47.6,-11.93,65.17,1.56,9.14
-14.5,68,3.9,175.0,0.8,-986.0,0.6,682.5,-13.0,68.62,4.2,38.14
-14.2,61,1.2,43.0,1.0,-866.2,0.34,51.6,-12.23,64.67,1.51,14.43
-13.2,69,2.6,215.0,0.9,-910.8,0.44,559.0,-13.18,68.54,3.86,67.86
-12.1,62,0.4,276.0,1.1,-750.2,0.15,110.4,-12.36,64.38,1.33,53.0
-12.0,68,2.5,6.0,0.9,-816.0,0.39,15.0,-13.33,68.38,3.64,67.71
-11.5,64,1.6,254.0,1.1,-736.0,0.44,406.4,-12.5,64.21,1.31,88.43
-10.5,63,1.4,127.0,1.2,-661.5,0.3,177.8,-12.63,64.04,1.26,105.71
-10.9,70,2.4,126.0,1.0,-763.0,0.45,302.4,-13.43,68.42,3.4,84.71
-9.2,74,3.0,116.0,0.9,-680.8,0.51,348.0,-13.47,68.71,3.23,100.29
-9.1,71,2.9,150.0,1.0,-646.1,0.54,435.0,-12.67,64.25,1.51,126.29
-8.6,76,4.5,125.0,0.8,-653.6,0.61,562.5,-13.45,69.08,3.3,117.0
-8.6,72,4.1,94.0,1.0,-619.2,0.53,385.4,-12.68,64.54,1.9,138.86
-7.5,74,3.2,26.0,1.0,-555.0,0.57,83.2,-12.65,64.96,2.11,138.57
-7.3,77,3.2,60.0,0.9,-562.1,0.44,192.0,-13.35,69.38,3.16,117.57
-6.3,77,2.7,20.0,1.0,-485.1,0.54,54.0,-13.18,69.67,2.99,95.43
-6.5,74,3.7,20.0,1.1,-481.0,0.58,74.0,-12.54,65.33,2.47,135.29
-6.0,83,3.5,5.0,0.7,-498.0,0.57,17.5,-12.95,70.08,3.11,65.43
-5.6,78,3.6,4.0,1.0,-436.8,0.5,14.4,-12.35,65.88,2.93,96.43
-5.5,86,4.4,5.0,0.6,-473.0,0.59,22.0,-12.65,70.79,3.39,65.29
-5.1,90,5.1,5.0,0.4,-459.0,0.63,25.5,-12.31,71.62,3.77,48.0
-4.8,88,2.3,4.0,0.5,-422.4,0.43,9.2,-12.09,66.79,3.03,60.71
-4.1,89,1.6,4.0,0.5,-364.9,0.42,6.4,-11.77,67.83,3.06,43.14
-4.2,92,3.7,5.0,0.4,-386.4,0.56,18.5,-11.92,72.58,3.87,32.14
-3.4,91,2.5,4.0,0.4,-309.4,0.3,10.0,-11.4,68.96,3.0,22.29
-3.4,93,4.5,5.0,0.3,-316.2,0.61,22.5,-11.49,73.67,3.87,15.0
-3.4,90,4.1,4.0,0.4,-306.0,0.53,16.4,-11.0,70.08,3.0,9.43
-3.1,91,4.2,5.0,0.5,-282.1,0.46,21.0,-11.03,74.71,4.01,7.14
-3.3,87,7.2,5.0,0.7,-287.1,0.65,36.0,-10.56,75.58,4.66,5.0
-3.6,89,2.3,4.0,0.6,-320.4,0.37,9.2,-10.6,71.12,2.87,6.29
-4.4,78,7.4,5.0,1.1,-343.2,0.63,37.0,-10.12,76.04,5.21,5.0
-5.1,79,2.3,4.0,0.9,-402.9,0.3,9.2,-10.25,71.75,2.67,4.0
-6.6,72,6.4,5.0,1.2,-475.2,0.74,32.0,-9.75,76.21,5.5,5.0
-6.1,78,1.5,4.0,0.9,-475.8,0.28,6.0,-9.93,72.33,2.37,4.0
-7.4,72,5.3,5.0,1.1,-532.8,0.49,26.5,-9.41,76.38,5.53,5.0
-6.8,73,2.0,4.0,1.1,-496.4,0.43,8.0,-9.61,72.71,2.33,4.0
-7.3,75,5.0,5.0,1.0,-547.5,0.53,25.0,-9.06,76.67,5.71,5.0
-7.3,71,1.1,4.0,1.1,-518.3,0.22,4.4,-9.29,73.0,2.26,4.0
-7.2,74,3.8,5.0,1.1,-532.8,0.51,19.0,-8.7,76.83,5.61,5.0
-7.3,71,1.3,4.0,1.2,-518.3,0.37,5.2,-8.95,73.29,2.09,4.0
-7.4,69,1.8,4.0,1.2,-510.6,0.34,7.2,-8.62,73.5,1.76,4.0
-7.6,70,5.3,6.0,1.2,-532.0,0.57,31.8,-8.35,76.92,5.77,5.14
-8.9,66,3.1,5.0,1.2,-587.4,0.4,15.5,-8.34,73.54,1.87,4.14
-8.4,70,4.9,6.0,1.1,-588.0,0.48,29.4,-8.03,77.04,5.44,5.29
-10.6,65,5.6,6.0,1.2,-689.0,0.52,33.6,-7.82,76.92,5.19,5.43
-10.6,64,2.6,6.0,1.2,-678.4,0.44,15.6,-8.13,73.54,1.91,4.43
-12.3,58,2.6,31.0,1.3,-713.4,0.37,80.6,-7.99,73.29,2.07,8.29
-12.5,58,5.5,57.0,1.2,-725.0,0.49,313.5,-7.69,76.46,5.06,12.86
-12.5,59,1.9,41.0,1.2,-737.5,0.33,77.9,-7.88,73.08,2.06,13.57
-12.9,59,5.8,181.0,1.1,-761.1,0.52,1049.8,-7.62,76.08,5.13,38.0
-11.9,60,3.9,314.0,1.2,-714.0,0.51,1224.6,-7.79,73.04,2.46,57.86
-12.6,60,4.7,320.0,1.1,-756.0,0.43,1504.0,-7.6,75.71,5.09,83.0
-11.5,59,2.5,416.0,1.2,-678.5,0.38,1040.0,-7.76,72.92,2.63,116.71
-11.7,61,7.5,398.0,1.2,-713.7,0.56,2985.0,-7.59,75.42,5.61,139.14
-11.2,60,2.0,40.0,1.3,-672.0,0.35,80.0,-7.75,72.75,2.66,121.86
-11.5,60,7.7,428.0,1.2,-690.0,0.55,3295.6,-7.61,75.0,5.96,199.43
-10.5,58,2.0,40.0,1.4,-609.0,0.34,80.0,-7.75,72.54,2.5,126.86
-10.4,57,2.2,33.0,1.4,-592.8,0.51,72.6,-7.8,71.96,2.44,130.71
-10.4,60,2.9,341.0,1.3,-624.0,0.4,988.9,-7.66,74.42,5.67,247.29
-9.8,55,2.4,28.0,1.5,-539.0,0.48,67.2,-7.85,71.25,2.41,130.29
-9.7,56,5.9,232.0,1.6,-543.2,0.59,1368.8,-7.71,73.58,5.71,279.57
-10.6,59,7.7,96.0,1.4,-625.4,0.59,739.2,-7.85,72.83,6.03,285.14
-10.5,58,1.7,20.0,1.3,-609.0,0.23,34.0,-7.98,70.58,2.39,127.29
-11.1,62,4.2,7.0,1.2,-688.2,0.38,29.4,-8.05,72.21,5.8,260.29
-10.8,58,2.0,5.0,1.3,-626.4,0.36,10.0,-8.16,69.92,2.11,83.14
-11.7,66,5.9,6.0,1.1,-772.2,0.52,35.4,-8.28,71.5,5.97,215.43
-11.1,58,2.7,5.0,1.3,-643.8,0.39,13.5,-8.39,69.08,2.14,24.43
-12.0,64,4.5,6.0,1.1,-768.0,0.38,27.0,-8.55,70.58,5.54,159.43
-12.5,63,3.9,6.0,1.1,-787.5,0.56,23.4,-8.86,69.46,5.0,99.14
-11.9,61,2.1,5.0,1.2,-725.9,0.45,10.5,-8.68,67.96,2.16,19.43
-12.9,64,3.3,6.0,1.1,-825.6,0.46,19.8,-9.22,68.29,5.06,51.29
-12.5,58,1.8,5.0,1.2,-725.0,0.33,9.0,-9.03,66.67,2.13,14.43
-12.9,57,1.1,5.0,1.2,-735.3,0.31,5.5,-9.43,65.25,1.97,10.43
-13.4,64,3.6,7.0,1.0,-857.6,0.46,25.2,-9.64,67.08,4.73,19.14
